2010-01-01T04:58:20.140000, 42.22, 13.504, 9000, 1.6
2010-01-01T07:56:49.740000, 44.064, 8.656, 10000, 2.3
2010-01-01T17:12:49.970000, 45.94, 16.075, 10000, 2.5
2010-01-01T22:01:12.960000, 39.196, 16.293, 8200, 3.1
2010-01-02T03:18:53.990000, 42.377, 13.382, 10300, 2.4
2010-01-02T11:46:04.320000, 42.255, 13.616, 6900, 1.7
2010-01-02T16:47:36.740000, 42.861, 13.465, 22400, 1.9
2010-01-03T05:40:31.050000, 44.255, 11.448, 32000, 2.5
2010-01-03T10:07:45.160000, 44.28, 14.652, 10000, 2.6
2010-01-03T16:30:15.710000, 42.55, 13.197, 9400, 1.3
2010-01-03T23:34:45.570000, 42.456, 13.231, 9600, 1.5
2010-01-04T05:37:52.670000, 42.456, 13.077, 11000, 1.1
2010-01-04T11:32:40.470000, 39.144, 15.764, 100700, 2.7
2010-01-04T17:51:41.190000, 41.747, 13.565, 9200, 1.0
2010-01-04T23:28:15.030000, 42.254, 13.488, 7700, 1.9
2010-01-05T05:16:53.550000, 42.881, 13.358, 21600, 1.9
2010-01-05T11:23:23.110000, 34.122, 14.972, 10000, 4.1
2010-01-05T15:59:19.000000, 42.257, 13.589, 8200, 1.7
2010-01-05T22:58:59.000000, 42.866, 13.338, 25900, 1.9
2010-01-06T04:43:11.290000, 38.072, 15.706, 71300, 2.0
2010-01-06T11:47:37.540000, 37.828, 14.512, 9100, 2.2
2010-01-06T17:45:41.420000, 37.063, 15.255, 21700, 2.2
2010-01-06T18:30:35.620000, 42.257, 13.566, 9000, 1.8
2010-01-07T03:18:25.970000, 42.322, 13.294, 6600, 1.3
2010-01-07T11:39:29.010000, 42.96, 13.064, 9300, 0.9
2010-01-07T17:38:35.420000, 40.501, 16.039, 33400, 1.2
2010-01-07T22:59:35.630000, 41.755, 13.86, 13900, 1.2
2010-01-08T05:26:40.240000, 42.248, 13.597, 5000, 1.3
2010-01-08T10:49:04.010000, 43.339, 13.266, 5900, 1.4
2010-01-08T17:43:12.850000, 39.772, 15.664, 279800, 3.8
2010-01-08T22:40:21.370000, 43.029, 13.464, 22000, 2.9
2010-01-09T03:43:21.780000, 42.249, 13.52, 7000, 1.5
2010-01-09T08:25:12.210000, 42.459, 13.344, 10800, 1.6
2010-01-09T17:55:16.890000, 42.293, 13.505, 9800, 1.8
2010-01-09T23:15:17.610000, 42.251, 13.466, 6600, 1.4
2010-01-10T05:47:07.070000, 43.129, 13.406, 35000, 2.0
2010-01-10T11:40:48.550000, 43.124, 13.43, 23500, 2.3
2010-01-10T17:11:45.780000, 43.14, 13.49, 20000, 1.6
2010-01-10T22:44:30.000000, -16.8, -174.15, 80000, 4.8
